Frequency/GHz,real(s11),imag(s11)
19.5,-0.0038650784556599205,0.0067680234274965344
19.501,-0.0038623434633548726,0.006767686696657494
19.502,-0.0038596509299728687,0.006766985644171862
19.503,-0.0038570697358494277,0.006765839409684874
19.504,-0.0038547494745677646,0.006764066174504357
19.505,-0.003853239940076053,0.006760974454555641
19.506,-0.0038567201525882,0.0067609380523442385
19.507,-0.0038554194936291086,0.006763177935469138
19.508,-0.0038531441046462667,0.006764589126646892
19.509,-0.003850377556060991,0.00676552378808579
19.51,-0.00384727535265314,0.006766089732041739
19.511,-0.00384391268814252,0.00676633593954044
19.512,-0.0038403335949737105,0.006766288905064817
19.513,-0.003836567079769232,0.006765964436139114
19.514,-0.0038326338821413064,0.006765372543639132
19.515,-0.0038285497672757574,0.0067645197995842635
19.516,-0.003824327306513692,0.006763410599353828
19.517,-0.0038199769175428777,0.006762047891778873
19.518,-0.0038155075092947133,0.006760433627457797
19.519,-0.0038109269012647773,0.006758569047594309
19.52,-0.003806242106904806,0.0067564548774952035
19.521,-0.0038014595314700417,0.006754091460603344
19.522,-0.003796585113965606,0.006751478853949645
19.523,-0.003791624431406626,0.006748616897880158
19.524,-0.0037865827769726357,0.006745505268061114
19.525,-0.0037814652196413723,0.006742143515075058
19.526,-0.003776276650395094,0.006738531095070152
19.527,-0.0037710218185436906,0.0067346673939120555
19.528,-0.00376570536060003,0.006730551746499919
19.529,-0.00376033182351887,0.006726183452421819
19.53,-0.0037549056835360917,0.006721561788836983
19.531,-0.0037494313616080743,0.0067166860212266866
19.532,-0.003743913236146257,0.006711555412442588
19.533,-0.0037383556535831586,0.0067061692304618975
19.534,-0.0037327629371806392,0.006700526755068104
19.535,-0.0037271393944156295,0.006694627283713131
19.536,-0.003721489323208066,0.00668847013668844
19.537,-0.0037158170171493476,0.00668205466173627
19.538,-0.0037101267699148344,0.0066753802382382155
19.539,-0.0037044228789946676,0.006668446280973947
19.54,-0.0036987096488382276,0.006661252243629609
19.541,-0.003692991393473205,0.006653797622016636
19.542,-0.003687272438715139,0.006646081957056751
19.543,-0.00368155712397486,0.006638104837625031
19.544,-0.00367584980374,0.0066298659031984175
19.545,-0.003670154848779028,0.006621364846379096
19.546,-0.0036644766470366186,0.006612601415312724
19.547,-0.0036588196043567944,0.006603575415986274
19.548,-0.0036531881449272108,0.0065942867144592465
19.549,-0.003647586711603923,0.0065847352389743485
19.55,-0.0036420197659821907,0.006574920982051674
19.551,-0.003636491788373053,0.006564844002476866
19.552,-0.0036310072775990188,0.006554504427240371
19.553,-0.0036255707506406,0.006543902453425149
19.554,-0.0036201867421898903,0.006533038350055503
19.555,-0.0036148598040488256,0.006521912459863111
19.556,-0.003609594504435598,0.006510525201042977
19.557,-0.0036043954271615664,0.0064988770689481945
19.558,-0.003599267170737136,0.006486968637729018
19.559,-0.003594214347344471,0.006474800561965782
19.56,-0.003589241581753305,0.006462373578213693
19.561,-0.0035843535101097446,0.006449688506546591
19.562,-0.003579554778677746,0.00643674625202495
19.563,-0.0035748500424656326,0.006423547806144764
19.564,-0.003570243963791103,0.006410094248232773
19.565,-0.0035657412107734654,0.006396386746799598
19.566,-0.0035613464557325836,0.006382426560846033
19.567,-0.003557064373539448,0.006368215041133218
19.568,-0.0035528996398866697,0.006353753631394732
19.569,-0.00354885692947543,0.006339043869505512
19.57,-0.0035449409141808663,0.006324087388596494
19.571,-0.00354115626110027,0.0063088859181471
19.572,-0.003537507630582304,0.006293441284973833
19.573,-0.0035339996741950708,0.006277755414226122
19.574,-0.0035306370325898506,0.00626183033027311
19.575,-0.0035274243333775768,0.006245668157578488
19.576,-0.0035243661889109157,0.0062292711214980145
19.577,-0.003521467193998651,0.006212641549021375
19.578,-0.0035187319236347214,0.0061957818694488576
19.579,-0.0035161649306109655,0.0061786946150211575
19.58,-0.003513770743112682,0.006161382421478984
19.581,-0.0035115538622821213,0.0061438480285564145
19.582,-0.003509518759718694,0.006126094280406641
19.583,-0.0035076698749535867,0.006108124125977832
19.584,-0.0035060116128618757,0.006089940619297185
19.585,-0.0035045483410812983,0.006071546919710985
19.586,-0.003503284387354144,0.006052946292023437
19.587,-0.0035022240368587643,0.006034142106599222
19.588,-0.003501371529499031,0.006015137839361057
19.589,-0.0035007310571866235,0.005995937071737595
19.59,-0.0035003067610681754,0.005976543490509523
19.591,-0.0035001027287632908,0.005956960887611468
19.592,-0.0035001229915275767,0.005937193159823689
19.593,-0.003500371521459919,0.005917244308415476
19.594,-0.003500852228658924,0.005897118438668941
19.595,-0.0035015689583502707,0.005876819759379315
19.596,-0.0035025254880357293,0.005856352582208402
19.597,-0.0035037255246065796,0.005835721321009596
19.598,-0.0035051727014673156,0.005814930491030518
19.599,-0.0035068705756318846,0.00579398470806336
19.6,-0.003508822624841118,0.005772888687489625
19.601,-0.003511032244672245,0.0057516472432335985
19.602,-0.0035135027456314263,0.0057302652866667025
19.603,-0.0035162373502823432,0.0057087478253805835
19.604,-0.0035192391903654738,0.005687099961896813
19.605,-0.003522511303917217,0.005665326892291239
19.606,-0.003526056632431218,0.005643433904721579
19.607,-0.003529878018004487,0.0056214263778826545
19.608,-0.0035339782005202255,0.005599309779346612
19.609,-0.0035383598148460912,0.0055770896638398515
19.61,-0.0035430253880565955,0.005554771671431452
19.611,-0.0035479773366692557,0.005532361525623003
19.612,-0.003553217963936834,0.005509865031347344
19.613,-0.0035587494571497624,0.00548728807291049
19.614,-0.00356457388498058,0.005464636611803131
19.615,-0.00357069319485046,0.00544191668446381
19.616,-0.003577109210368518,0.0054191343999340225
19.617,-0.0035838236287853865,0.00539629593744384
19.618,-0.0035908380184906173,0.005373407543904196
19.619,-0.0035981538165874355,0.005350475531309851
19.62,-0.0036057723264823404,0.005327506274077687
19.621,-0.003613694715550242,0.00530450620629952
19.622,-0.0036219220128591223,0.0052814818188842705
19.623,-0.003630455106927534,0.0052584396566835445
19.624,-0.0036392947435728677,0.005235386315471824
19.625,-0.003648441523810615,0.005212328438895353
19.626,-0.0036578959018117585,0.0051892727153249885
19.627,-0.0036676581829498886,0.005166225874651542
19.628,-0.0036777285218990152,0.005143194684993496
19.629,-0.0036881069208210063,0.005120185949333944
19.63,-0.0036987932276225446,0.005097206502119339
19.631,-0.003709787134285561,0.005074263205743446
19.632,-0.003721088175293409,0.005051362947001092
19.633,-0.0037326957261240162,0.005028512633477783
19.634,-0.003744609001845242,0.005005719189864921
19.635,-0.0037568270557822303,0.004982989554224909
19.636,-0.0037693487782875165,0.004960330674191132
19.637,-0.003782172895593461,0.004937749503144739
19.638,-0.003795297968766549,0.0049152529962809555
19.639,-0.0038087223927468494,0.0048928481067030405
19.64,-0.003822444395506941,0.0048705417813961205
19.641,-0.0038364620372783043,0.004848340957216202
19.642,-0.003850773209902944,0.004826252556794447
19.643,-0.0038653756362952013,0.004804283484440924
19.644,-0.003880266869957044,0.0047824406219726945
19.645,-0.0038954442946826373,0.004760730824550308
19.646,-0.0039109051242847,0.004739160916454654
19.647,-0.00392664640248401,0.004717737686844747
19.648,-0.003942665002891754,0.00469646788550937
19.649,-0.0039589576291022555,0.004675358218563269
19.65,-0.0039755208148888055,0.004654415344163193
19.651,-0.003992350924532595,0.0046336458681851544
19.652,-0.004009444153245348,0.0046130563398912305
19.653,-0.0040267965277141216,0.004592653247610962
19.654,-0.004044403906764485,0.004572443014384142
19.655,-0.004062261982126891,0.0045524319936227076
19.656,-0.004080366279332531,0.00453262646478772
19.657,-0.004098712158709064,0.004513032629033298
19.658,-0.004117294816516695,0.004493656604887708
19.659,-0.004136109286162981,0.004474504423946063
19.66,-0.004155150439573513,0.00445558202655949
19.661,-0.004174412988657256,0.0044368952575569165
19.662,-0.004193891486873436,0.004418449861987556
19.663,-0.0042135803309513165,0.004400251480881745
19.664,-0.0042334737626984476,0.004382305647056717
19.665,-0.0042535658709116075,0.0043646177809170406
19.666,-0.0042738505934437065,0.004347193186332976
19.667,-0.004294321719336525,0.004330037046535867
19.668,-0.004314972891098279,0.0043131544200464556
19.669,-0.004335797607074643,0.0042965502366698605
19.67,-0.004356789223932955,0.004280229293521426
19.671,-0.004377940959259002,0.0042641962511068
19.672,-0.004399245894268544,0.004248455629456471
19.673,-0.004420696976592364,0.004233011804328418
19.674,-0.004442287023213171,0.004217869003441621
19.675,-0.004464008723461449,0.004203031302815519
19.676,-0.004485854642146736,0.004188502623126783
19.677,-0.004507817222754618,0.0041742867261811145
19.678,-0.004529888790779146,0.004160387211417843
19.679,-0.0045520615571202905,0.0041468075125161985
19.68,-0.004574327621586188,0.004133550894069277
19.681,-0.004596678976490548,0.004120620448322371
19.682,-0.0046191075103342305,0.0041080190920197435
19.683,-0.004641605011577538,0.0040957495633302254
19.684,-0.004664163172477809,0.004083814418827991
19.685,-0.004686773593054777,0.0040722160306081445
19.686,-0.00470942778509062,0.004060956583471914
19.687,-0.004732117176214051,0.004050038072197698
19.688,-0.004754833114092222,0.0040394622989160245
19.689,-0.0047775668706490915,0.004029230870586015
19.69,-0.004800309646393663,0.0040193451965739035
19.691,-0.00482305257478155,0.004009806486309081
19.692,-0.004845786726662721,0.004000615747073305
19.693,-0.00486850311477921,0.003991773781877234
19.694,-0.004891192698328856,0.003983281187438764
19.695,-0.004913846387573556,0.00397513835228297
19.696,-0.004936455048507177,0.003967345454945925
19.697,-0.004959009507576911,0.003959902462270029
19.698,-0.004981500556435925,0.003952809127842155
19.699,-0.005003918956747566,0.003946064990518916
19.7,-0.005026255445048949,0.003939669373060853
19.701,-0.005048500737607292,0.003933621380908234
19.702,-0.005070645535354107,0.0039279199010497645
19.703,-0.005092680528826332,0.003922563600989332
19.704,-0.0051145964031373,0.003917550927867289
19.705,-0.00513638384299972,0.003912880107673489
19.706,-0.00515803353770497,0.00390854914456884
19.707,-0.005179536186218359,0.003904555820344116
19.708,-0.005200882502185561,0.003900897693968411
19.709,-0.005222063219041478,0.00389757210128501
19.71,-0.005243069095076491,0.003894576154783891
19.711,-0.005263890918512482,0.003891906743527407
19.712,-0.00528451951262085,0.0038895605331674965
19.713,-0.005304945740793793,0.003887533966079257
19.714,-0.005325160511652188,0.0038858232616207494
19.715,-0.005345154784118872,0.003884424416492463
19.716,-0.005364919572520832,0.0038833332052152086
19.717,-0.005384445951643502,0.003882545180724721
19.718,-0.005403725061799619,0.003882055675063667
19.719,-0.005422748113874276,0.0038818598002016216
19.72,-0.005441506394362888,0.003881952448955603
19.721,-0.005459991270358816,0.0038823282959987576
19.722,-0.0054781941945644674,0.0038829817990283927
19.723,-0.005496106710250193,0.0038839071999814956
19.724,-0.005513720456182619,0.0038850985263905527
19.725,-0.005531027171545383,0.003886549592833251
19.726,-0.0055480187008244974,0.0038882540024822165
19.727,-0.005564686998633633,0.003890205148755363
19.728,-0.005581024134548779,0.003892396217071825
19.729,-0.005668570144411578,0.004056187202364024
19.73,-0.005684407368194561,0.0040603735389902074
19.731,-0.00569987922033835,0.004064771237738072
19.732,-0.005714978543411103,0.004069372566048439
19.733,-0.005729698319535237,0.004074169599071644
19.734,-0.00574403167487017,0.004079154221978838
19.735,-0.005757971884031793,0.004084318132360799
19.736,-0.005771512374480869,0.004089652842692435
19.737,-0.005784646730870452,0.00409514968289732
19.738,-0.005797368699318878,0.0041007998029793016
19.739,-0.00580967219168213,0.004106594175763695
19.74,-0.005821551289727361,0.0041125235996789244
19.741,-0.0058330002492914534,0.0041185787016366215
19.742,-0.005844013504376355,0.0041247499399932296
19.743,-0.005854585671201118,0.004131027607571242
19.744,-0.005864711552192786,0.004137401834763403
19.745,-0.005874386139937293,0.004143862592701379
19.746,-0.005883604621062438,0.0041503996965070455
19.747,-0.005892362380109012,0.0041570028085944205
19.748,-0.00590065500327655,0.004163661442061331
19.749,-0.00590847828220023,0.004170364964126878
19.75,-0.005915828217609803,0.004177102599652448
19.751,-0.005922701022979565,0.004183863434713379
19.752,-0.005929093128102664,0.004190636420246439
19.753,-0.005935001182610311,0.004197410375749208
19.754,-0.00594042205945805,0.004204173993047684
19.755,-0.00594535285834244,0.004210915840123647
19.756,-0.005949790909072911,0.004217624365003142
19.757,-0.005953733774893971,0.004224287899706747
19.758,-0.005957179255744349,0.004230894664250487
19.759,-0.00596012539148022,0.004237432770712729
19.76,-0.005962570465041617,0.004243890227363503
19.761,-0.00596451300554493,0.004250254942842938
19.762,-0.005965951791389784,0.004256514730399813
19.763,-0.005966885853215503,0.004262657312199727
19.764,-0.005967314476906432,0.0042686703236665124
19.765,-0.005967237206494669,0.004274541317918143
19.766,-0.005966653847004844,0.00428025777020849
19.767,-0.0059655644672926,0.004285807082489643
19.768,-0.0059639694027974754,0.004291176587988707
19.769,-0.005961869258251651,0.004296353555856683
19.77,-0.005959264910368328,0.0043013251958751025
19.771,-0.005956157510433352,0.004306078663249599
19.772,-0.005952548486897413,0.004310601063398284
19.773,-0.005948439547877327,0.004314879456902079
19.774,-0.005943832683645789,0.004318900864413333
19.775,-0.005938730169036871,0.004322652271711774
19.776,-0.005933134565827697,0.004326120634774666
19.777,-0.00592704872506436,0.0043292928849413825
19.778,-0.005920475789323809,0.0043321559341325255
19.779,-0.005913419194946534,0.0043346966801483255
19.78,-0.005905882674196478,0.004336902012027216
19.781,-0.005897870257386889,0.0043387588154875645
19.782,-0.00588938627493743,0.00434025397843571
19.783,-0.00588043535938515,0.004341374396552661
19.784,-0.005871022447349078,0.004342106978972499
19.785,-0.00586115278140853,0.004342438654006325
19.786,-0.005850831911947241,0.004342356374981038
19.787,-0.005840065698948238,0.004341847126149656
19.788,-0.005828860313675188,0.00434089792868822
19.789,-0.00581722224035966,0.004339495846760549
19.79,-0.005805158277759431,0.004337627993712734
19.791,-0.005792675540691322,0.004335281538321717
19.792,-0.0057797814614592435,0.004332443711146494
19.793,-0.00576648379124281,0.004329101810988861
19.794,-0.005752790601374458,0.004325243211438429
19.795,-0.005738710284568238,0.004320855367512533
19.796,-0.005724251556037341,0.0043159258223927355
19.797,-0.0057094234545310985,0.004310442214302518
19.798,-0.005694235343309567,0.004304392283427716
19.799,-0.005678696910970199,0.004297763878988087
19.8,-0.005662818172228606,0.004290544966405713
19.801,-0.005646609468559993,0.004282723634571106
19.802,-0.005630081468740861,0.004274288103221585
19.803,-0.00561324516928835,0.004265226730445826
19.804,-0.005596111894777822,0.0042555280202893064
19.805,-0.0055786932980138315,0.004245180630460227
19.806,-0.005561001360111506,0.004234173380181172
19.807,-0.005543048390411254,0.004222495258112774
19.808,-0.005524847026260271,0.004210135430441436
19.809,-0.005506410232667347,0.004197083249029232
19.81,-0.005487751301774868,0.004183328259724839
19.811,-0.0054688838521805005,0.004168860210747527
19.812,-0.0054498218281160415,0.004153669061228438
19.813,-0.00543057949841412,0.004137744989818948
19.814,-0.005411171455331418,0.004121078403442113
19.815,-0.005391612613144539,0.004103659946148752
19.816,-0.005371918206604362,0.004085480508063205
19.817,-0.005352103789130744,0.004066531234459936
19.818,-0.005332185230851036,0.004046803534926174
19.819,-0.0053121787163740025,0.004026289092632335
19.82,-0.005292100742372657,0.0040049798737057385
19.821,-0.0052719681149211856,0.0039828681366702035
19.822,-0.005251797946588019,0.0039599464420239094
19.823,-0.005231607653290407,0.003936207661851904
19.824,-0.005211414950873627,0.003911644989548491
19.825,-0.005191237851468536,0.0038862519496190295
19.826,-0.005171094659504993,0.0038600224075165113
19.827,-0.00515100396752298,0.003832950579593042
19.828,-0.005130984651636236,0.003805031043061541
19.829,-0.005111055866732717,0.0037762587460353214
19.83,-0.005091237041362856,0.0037466290175942885
19.831,-0.005071547872310081,0.0037161375779064254
19.832,-0.0050520083188483195,0.003684780548340816
19.833,-0.005032638596677616,0.003652554461643337
19.834,-0.005013459171516695,0.0036194562720725243
19.835,-0.004994490752371114,0.003585483365567882
19.836,-0.004975754284428147,0.0035506335698979596
19.837,-0.004957270941643437,0.003514905164775539
19.838,-0.0049390621189169745,0.0034782968919365165
19.839,-0.00492114942394627,0.0034408079652087364
19.84,-0.004903554668693685,0.003402438080463255
19.841,-0.004886299860473082,0.0033631874255450056
19.842,-0.004869407192676114,0.003323056690103021
19.843,-0.004852899035103539,0.0032820470753230357
19.844,-0.0048367979239053414,0.003240160303527695
19.845,-0.004821126551149598,0.003197398627714898
19.846,-0.004805907753984231,0.0031537648408834773
19.847,-0.004791164503409306,0.0031092622852504914
19.848,-0.004776919892662337,0.0030638948612833894
19.849,-0.004763197125191851,0.0030176670365585356
19.85,-0.004750019502246588,0.002970583854405129
19.851,-0.004737410410068548,0.0029226509423443403
19.852,-0.004725393306688934,0.002873874520298525
19.853,-0.00471399170832904,0.002824261408529094
19.854,-0.0047032291754083855,0.002773819035356062
19.855,-0.004693129298183173,0.0027225554445401423
19.856,-0.0046837156819646494,0.002670479302410378
19.857,-0.004675011932008109,0.0026175999046610943
19.858,-0.004667041637982469,0.002563927182819392
19.859,-0.004659828358085705,0.0025094717103455455
19.86,-0.004653395602821173,0.002454244708415154
19.861,-0.004647766818390714,0.002398258051277302
19.862,-0.004642965369750604,0.0023415242712331308
19.863,-0.004639014523336794,0.0022840565631909726
19.864,-0.004635937429466469,0.002225868788807761
19.865,-0.004633757104400962,0.0021669754801811603
19.866,-0.004632496412133813,0.0021073918430602467
19.867,-0.00463217804585369,0.0020471337596081884
19.868,-0.004632824509154254,0.001986217790648337
19.869,-0.004634458096958213,0.0019246611774378919
19.87,-0.004637100876185046,0.0018624818428831513
19.871,-0.004640774666193587,0.00179969839224417
19.872,-0.0046455010189959955,0.0017363301132951037
19.873,-0.004651301199249683,0.0016723969759137036
19.874,-0.004658196164071912,0.0016079196311123978
19.875,-0.004666206542668097,0.001542919409467547
19.876,-0.004675352615825745,0.001477418318985041
19.877,-0.004685654295213809,0.001411439042333179
19.878,-0.0046971311026353935,0.001345004933471089
19.879,-0.004709802149112929,0.0012781400136831489
19.88,-0.00472368611392579,0.0012108689669232675
19.881,-0.004738801223562128,0.001143217134581681
19.882,-0.004755165230656916,0.0010752105095672426
19.883,-0.0047727953928587835,0.0010068757297732323
19.884,-0.004791708451742677,0.0009382400708349559
19.885,-0.00481192061170628,0.0008693314382918482
19.886,-0.004833447518921535,0.0008001783590206035
19.887,-0.004856304240325793,0.0007308099720528538
19.888,-0.004880505242710637,0.0006612560186897432
19.889,-0.004906064371921731,0.0005915468319549755
19.89,-0.0049329948321429895,0.0005217133253785089
19.891,-0.004961309165349287,0.00045178698109571425
19.892,-0.004991019230943083,0.00038179983728381384
19.893,-0.005022136185520193,0.0003117844749225551
19.894,-0.005054670462905336,0.0002417740038868077
19.895,-0.0050886317543714366,0.00017180204837219382
19.896,-0.005124028989125479,0.00010190273163795949
19.897,-0.005160870315060684,3.21106601358645e-5
19.898,-0.0051991630797973976,-3.7539093078575725e-5
19.899,-0.005238913812036505,-0.0001070110055425566
19.9,-0.005280128203228207,-0.00017626912323265298
19.901,-0.0053228110896187675,-0.00024527707907068264
19.902,-0.005366966434630388,-0.000313998112047964
19.903,-0.005412597311664408,-0.0003823950869835946
19.904,-0.005459705887284005,-0.00045043051488921626
19.905,-0.005508293404837328,-0.0005180665739638324
19.906,-0.005558360168523291,-0.0005852651311665513
19.907,-0.005609905527907105,-0.0006519877644107497
19.908,-0.005662927862941952,-0.0007181957853243381
19.909,-0.0057174245694679715,-0.0007838502625946431
19.91,-0.005773392045225284,-0.0008489120458619603
19.911,-0.005830825676418877,-0.0009133417902108809
19.912,-0.0058897198248160365,-0.0009770999811509196
19.913,-0.005950067815413684,-0.001040146960178956
19.914,-0.006011861924700795,-0.001102442950839888
19.915,-0.006075093369495688,-0.0011639480853266881
19.916,-0.006139752296430906,-0.0012246224315381748
19.917,-0.006205827772046396,-0.0012844260206885671
19.918,-0.006273307773539488,-0.0013433188753405045
19.919,-0.006342179180179985,-0.0014012610379447732
19.92,-0.006412427765405487,-0.0014582125998136575
19.921,-0.0064840381896069665,-0.0015141337305550617
19.922,-0.006556993993643095,-0.001568984707912613
19.923,-0.0066312775930564005,-0.0016227259480575962
19.924,-0.006706870273066212,-0.0016753180362613362
19.925,-0.00678375218428845,-0.0017267217579602645
19.926,-0.006861902339260706,-0.001776898130217558
19.927,-0.006941298609748264,-0.0018258084335265184
19.928,-0.007021917724853388,-0.0018734142439944534
19.929,-0.007103735269955003,-0.0019196774658076787
19.93,-0.007186725686521622,-0.0019645603640881942
19.931,-0.007270862272707762,-0.002008025597990723
19.932,-0.007356117184924599,-0.002050036254130652
19.933,-0.007442461440222564,-0.0020905558802563756
19.934,-0.007529864919640167,-0.002129548519191074
19.935,-0.007618296372451677,-0.0021669787429968307
19.936,-0.00770772342137141,-0.002202811687372172
19.937,-0.007798112568729615,-0.0022370130862261334
19.938,-0.00788942920362029,-0.002269549306445448
19.939,-0.007981637610059905,-0.0023003873828097154
19.94,-0.008074700976152843,-0.0023294950530270975
19.941,-0.008168581404312564,-0.0023568407929098617
19.942,-0.0082632399225257,-0.0023823938515979276
19.943,-0.008358636496683391,-0.0024061242868604754
19.944,-0.008454730044033104,-0.002428003000428433
19.945,-0.00855147844770221,-0.0024480017733302245
19.946,-0.008648838572380912,-0.0024660933011993458
19.947,-0.008746766281133495,-0.0024822512295198107
19.948,-0.008845216453378435,-0.002496450188800528
19.949,-0.008944143004036842,-0.0025086658296086736
19.95,-0.009043498903893832,-0.0025188748574667477
19.951,-0.009143236201143934,-0.0025270550675235634
19.952,-0.009243306044186217,-0.002533185379048161
19.953,-0.009343658705638636,-0.002537245869590414
19.954,-0.009444243607612202,-0.002539217808889299
19.955,-0.009545009348252864,-0.0025390836923737878
19.956,-0.009645903729528948,-0.0025368272743282357
19.957,-0.009746873786345811,-0.002532433600546155
19.958,-0.009847865816911272,-0.0025258890405497926
19.959,-0.009948825414411278,-0.00251718131924851
19.96,-0.010049697499995791,-0.002506299547999571
19.961,-0.010150426357061593,-0.002493234255055689
19.962,-0.0102509556668261,-0.002477977415293972
19.963,-0.010351228545243618,-0.0024605224792170494
19.964,-0.01045118758118646,-0.0024408644011417275
19.965,-0.01055077487592776,-0.0024189996665313755
19.966,-0.01064993208394005,-0.0023949263184173137
19.967,-0.01074860045494258,-0.002368643982840232
19.968,-0.010846720877226546,-0.0023401538932557066
19.969,-0.0109442339222251,-0.0023094589138468093
19.97,-0.011041079890323324,-0.00227656356169827
19.971,-0.011137198857879615,-0.002241474027713901
19.972,-0.011232530725409029,-0.0022041981963038942
19.973,-0.01132701526696861,-0.002164745663684041
19.974,-0.011420592180620248,-0.002123127754810092
19.975,-0.011513201140030793,-0.0020793575388215677
19.976,-0.011604781847091628,-0.002033449842975349
19.977,-0.01169527408559995,-0.00198542126497972
19.978,-0.011784617775849104,-0.0019352901836784467
19.979,-0.011872753030202854,-0.0018830767680372146
19.98,-0.011959620209501087,-0.001828802984354047
19.981,-0.012045159980306419,-0.0017724926016371365
19.982,-0.012129313372899325,-0.0017141711951248473
19.983,-0.012212021839968917,-0.0016538661478413957
19.984,-0.012293227315944566,-0.0015916066501860393
19.985,-0.01237287227688777,-0.0015274236974674449
19.986,-0.012450899800868609,-0.0014613500853626893
19.987,-0.012527253628781099,-0.0013934204032522574
19.988,-0.012601878225458246,-0.0013236710253417133
19.989,-0.012674718841087562,-0.0012521400996290122
19.99,-0.012745721572754914,-0.0011788675345570515
19.991,-0.012814833426122607,-0.0011038949834316636
19.992,-0.012882002377043344,-0.0010272658265052942
19.993,-0.01294717743312876,-0.0009490251507185965
19.994,-0.013010308695088763,-0.0008692197270827179
19.995,-0.01307134741779889,-0.0007878979857019741
19.996,-0.013130246070970547,-0.0007051099883817469
19.997,-0.013186958399330123,-0.0006209073988435176
19.998,-0.013241439482198775,-0.0005353434505338678
19.999,-0.01329364579239764,-0.0004484729120690645
20.0,-0.013343535254318972,-0.000360352050196161
20.001,-0.013391067301111392,-0.00027103859046576084
20.002,-0.013436202930836721,-0.00018059167547376798
20.003,-0.01347890476152766,-8.907182077461107e-5
20.004,-0.013519137084993554,3.4591315379584042e-6
20.005,-0.013556865919295363,9.693806151883644e-5
20.006,-0.013592059059805206,0.0001913006223379643
20.007,-0.01362468612869916,0.000286481293436891
20.008,-0.01365471862281073,0.00038241343587075427
20.009,-0.013682129959731809,0.00047902934973456657
20.01,-0.013706895522079654,0.0005762603336639804
20.011,-0.013728992699799991,0.0006740367463051178
20.012,-0.013748400930434446,0.0007722880697251244
20.013,-0.013765101737257368,0.0008709429746391328
20.014,-0.01377907876517892,0.0009699293874454173
20.015,-0.013790317814353692,0.001069174558901792
20.016,-0.013798806871377078,0.001168605134434647
20.017,-0.01380453613801405,0.001268147225934546
20.018,-0.013807498057393758,0.0013677264849591697
20.019,-0.013807687337561464,0.001467268177258868
20.02,-0.01380510097236795,0.0015666972584960914
20.021,-0.013799738259592853,0.0016659384510534503
20.022,-0.013791600816285499,0.0017649163218658726
20.023,-0.013780692591227522,0.0018635553610726052
20.024,-0.013767019874517755,0.001961780061470436
20.025,-0.013750591304199505,0.00205951499858692
20.026,-0.013731417869912582,0.002156684911265777
20.027,-0.01370951291355857,0.002253214782664409
20.028,-0.013684892126902548,0.0023490299214999066
20.029,-0.01365757354615918,0.002444056043465148
20.03,-0.013627577543494973,0.0025382193526456986
20.031,-0.01359492681547908,0.0026314466228297972
20.032,-0.013559646368472178,0.002723665278599574
20.033,-0.01352176350092768,0.002814803476047817
20.034,-0.01348130778268214,0.002904790183001049
20.035,-0.01343831103119017,0.002993555258649444
20.036,-0.013392807284750091,0.0030810295324241455
20.037,-0.013344832772775844,0.0031671448820094206
20.038,-0.013294425883085798,0.0032518343103868086
20.039,-0.01324162712633084,0.003335032021758222
20.04,-0.013186479097536397,0.0034166734962645107
20.041,-0.0131290264348385,0.0034966955633554953
20.042,-0.013069315775477555,0.003575036473719928
20.043,-0.013007395709112607,0.003651635969659228
20.044,-0.012943316728469587,0.0037264353537803663
20.045,-0.012877131177486165,0.00379937755593876
20.046,-0.012808893196931986,0.003870407198312581
20.047,-0.012738658667649977,0.0039394706585186845
20.048,-0.012666485151471396,0.004006516130646287
20.049,-0.012592431829882442,0.004071493684195099
20.05,-0.012516559440563568,0.004134355320760924
20.051,-0.012438930211868218,0.004195055028417355
20.052,-0.012359607795323191,0.004253548833738463
20.053,-0.012278657196286236,0.00430979485135527
20.054,-0.012196144702836004,0.004363753331023623
20.055,-0.01211213781300069,0.00441538670209371
20.056,-0.012026705160405174,0.0044646596153692375
20.057,-0.011939916438505019,0.0045115389823011665
20.058,-0.011851842323453543,0.004555994011414655
20.059,-0.011762554395692404,0.004597996242021812
20.06,-0.011672125060485122,0.004637519575093757
20.061,-0.011580627467362839,0.004674540301324276
20.062,-0.011488135428681566,0.004709037126321619
20.063,-0.011394723337367109,0.004740991192917987
20.064,-0.01130046608396703,0.004770386100580115
20.065,-0.011205438973110167,0.004797207921902302
20.066,-0.011109717639485532,0.004821445216192044
20.067,-0.011013377963442407,0.0048430890401023885
20.068,-0.010916495986338495,0.0048621329553660275
20.069,-0.010831550043212589,0.0008932873000637165
20.07,-0.0107427433449548,0.0009090261208832828
20.071,-0.010653595557648794,0.0009222498295011761
20.072,-0.010564181184832086,0.000932961649341757
20.073,-0.010474574472081007,0.0009411672800446746
20.074,-0.01038484932338722,0.0009468748878418976
20.075,-0.01029507921790128,0.0009500950930938501
20.076,-0.0102053371272861,0.0009508409550466057
20.077,-0.01011569543364426,0.0009491279538430542
20.078,-0.010026225848181095,0.00094497396978932
20.079,-0.0099369993306749,0.0009383992599333868
20.08,-0.00984808600982355,0.0009294264320117707
20.081,-0.00975955510456075,0.000918080415766187
20.082,-0.009671474846450936,0.0009043884317053164
20.083,-0.009583912403171389,0.0008883799573492501
20.084,-0.009496933803239389,0.0008700866910038574
20.085,-0.00941060386199098,0.0008495425131098688
20.086,-0.009324986108929251,0.0008267834452150291
